latitude,longitude,vibe
27.330594650038595,74.80595024355922,desert
26.492457568088156,74.03074656626501,desert
26.81603057657195,75.15512686511612,desert
26.932451398629482,75.80261474490304,desert
25.676207948775435,74.15334099954875,desert
26.492246473612845,73.59124709059483,desert
25.990046589472406,75.15292874579511,desert
26.211636222361868,74.66857844584679,desert
25.732558613702235,74.45124134392226,desert
25.78024009589195,75.09430326451805,desert
26.72315669192155,74.1695967094566,desert
26.618302477515346,73.6937186984986,desert
25.92549995278656,74.71681225232854,desert
27.180188511938027,74.13540834338735,desert
26.345320459453614,74.69844155852282,desert
26.91050525555165,75.7789647673784,desert
26.544374431982746,74.78663925651233,desert
25.38287637467529,72.42355931206262,desert
25.40106405125803,75.32790145940011,desert
25.404864020098476,75.33704987722227,desert
25.64719749961337,74.13827804544215,desert
26.2371790431971,73.1703360067773,desert
26.34692325385477,74.6828461294724,desert
25.94089833979311,74.11476535493979,desert
26.920214533311405,75.7718530478474,desert
26.370772392308364,73.3735444162591,desert
26.630917821629097,74.67595779948577,desert
27.095035325010045,75.13021247725811,desert
25.97593743121798,73.96149822145172,desert
26.727748033372226,74.38441228824433,desert
26.623668431526067,73.70959515142067,desert
25.38825161703082,72.43989512092128,desert
25.379627185958526,72.42270414450807,desert
27.702858023489433,74.28418728347918,desert
26.144202283558048,74.58822673300877,desert
25.93317734345002,74.56059282368422,desert
26.137930237257763,73.4902443874855,desert
25.325816370367715,74.80455639091286,desert
26.305739574677933,74.33589087621151,desert
26.32333906568198,73.61492376330972,desert
25.386588094542763,73.8814932616992,desert
26.23802239861046,74.0427315452281,desert
25.32168433039219,74.79313180652134,desert
25.34046128178988,74.80305326025997,desert
26.616358137021834,74.48932984440513,desert
26.151315229893708,74.14123036323441,desert
25.828698292066104,75.5435220320153,desert
27.190177099501096,74.15494856189598,desert
26.539828334160923,74.1325714391139,desert
25.557614597683216,74.0668255272798,desert
26.454932778322366,74.62036290010492,desert
26.7973885600321,74.33690713367788,desert
26.189944412174356,73.01225459810335,desert
26.925170441762035,75.76377619352294,desert
26.136446677142715,74.26039610684302,desert
26.54055691461102,74.13828442764924,desert
25.548426618464358,74.061170142779,desert
27.205282635987764,74.15945280162703,desert
26.30763616995202,73.62950036992908,desert
26.501971700760564,73.93465912220444,desert
25.670126694473524,74.14160011980775,desert
26.20713405670623,73.16173430266781,desert
25.94737109280783,74.54885406240776,desert
25.876666385550152,74.66210762863975,desert
25.933832007491795,74.55052058753519,desert
26.190080246088158,73.00660275044966,desert
25.377068009431103,73.86296103761286,desert
26.197681680072634,73.02476668925244,desert
26.460535964432804,74.90599392621895,desert
25.965018688227676,74.13686204797196,desert
26.62886457093987,74.30944396339795,desert
26.0179990878621,75.21307303251359,desert
27.277110627420413,74.6191839020148,desert
26.90775124410844,75.80153506172341,desert
25.984336416061687,74.1018136647921,desert
27.181951269800702,74.12229824747065,desert
25.99161498078196,74.60520910115729,desert
26.141943130710523,74.57207403162043,desert
26.616428859013034,75.33578116741724,desert
26.06840586304442,74.62467090632839,desert
26.25959035965939,74.75107388241693,desert
26.937326276115137,74.87498864171681,desert
26.46016329517375,74.62813491632448,desert
25.999012040894563,75.15762534842564,desert
26.480330159291004,73.60008422421787,desert
26.44595863657053,74.62127716788204,desert
26.82759658906457,75.15216803929418,desert
26.97113020788188,73.89067327255914,desert
26.64763192722985,75.18054860417432,desert
26.95399713848258,73.83563312264972,desert
26.433853256330426,74.65332299524407,desert
26.145996668612078,74.86888843591709,desert
25.304310674035595,74.78303934691203,desert
27.27340753512406,74.63264621791771,desert
26.913691159657315,75.78793116342814,desert
26.41925301688038,74.18567020295544,desert
25.959616066722717,74.08359891952263,desert
26.246489682931685,74.03843625457232,desert
26.010110942950874,74.03801309388999,desert
27.170130682598995,74.13473828767445,desert
26.69454384714081,74.11708339826704,desert
26.1252807347732,73.33262042396152,desert
26.612190801572815,75.32438787215622,desert
26.74128432720124,74.17087345734434,desert
26.507483510294684,74.02572884732797,desert
25.933689581445698,74.61550262011441,desert
26.618154941772005,74.6908406824233,desert
26.110238302526042,74.27669089106219,desert
26.764078462659207,74.53646026219701,desert
26.953129327147476,72.97704482365187,desert
26.904004369612103,75.77290036311574,desert
26.614395033516665,74.68986168271488,desert
25.771420015758995,75.05615074922005,desert
26.78422324912991,74.16284877509487,desert
25.99030929074097,75.14351482208754,desert
26.025415630694567,75.1958193379239,desert
25.736551861325236,75.07698374930057,desert
26.90448238125947,75.78035660828542,desert
26.12455778211725,73.50094730834014,desert
25.00977972370723,73.71417150234966,desert
25.746797466364704,74.4498769661117,desert
26.124052975825027,73.50147824571042,desert
25.69699282919577,74.39943803944307,desert
26.32094517247364,75.03358522456702,desert
26.547042908696397,74.71246390513465,desert
25.379216109211,72.41812726490478,desert
25.833515809862746,75.55631563295015,desert
26.70916003944542,74.11534705280286,desert
26.128445701816144,74.28386787068733,desert
26.95171480795248,74.88770531652912,desert
26.24233400622697,74.03112381689094,desert
26.14224311912733,74.85400417012244,desert
27.696700549955526,74.2842683633944,desert
25.9385027477591,74.72716137462741,desert
26.62798541844624,75.31462502005105,desert
26.531217504469673,74.29757870393165,desert
26.44724710933367,74.62860875422655,desert
25.379952713733246,72.40540964518105,desert
26.576530640285206,74.73210847433586,desert
25.685273404229466,74.58329387501001,desert
25.936424490524434,74.60107863576698,desert
26.62743697134858,74.31544117833239,desert
26.07264856223207,74.62815899369849,desert
25.578774643217315,74.99175286691097,desert
26.610052514976996,73.70352792361929,desert
25.428450745154706,73.27404034842577,desert
26.428036769797128,74.86584357889264,desert
25.373519279839776,72.43482178635861,desert
26.53597345523388,73.60581413577967,desert
25.970094291000958,73.96338206529433,desert
25.67886415224556,74.37738815386197,desert
26.52354353958003,74.79373966620862,desert
26.634149013242542,74.71192740417182,desert
25.388102335820566,72.42604052018133,desert
25.398537824676577,72.42304726437034,desert
24.94964507774345,74.20521090799258,desert
26.025912377159084,75.21587151649494,desert
26.310654041532185,74.35367827067773,desert
26.792781435261595,74.16268616374865,desert
26.145879122779846,74.13503930053702,desert
26.674087822302216,74.68972187821252,desert
25.771257033299857,75.05315296729977,desert
26.254001373907382,74.03485061423181,desert
26.910380179328882,75.78705225292941,desert
26.008157475988916,74.06349559321538,desert
26.705339538102525,74.11167008205973,desert
18.52921279344945,73.85654604813537,urban
23.83496373558948,91.29003556283921,urban
22.984688525601012,78.32582147414095,urban
22.728528762762455,75.85282479695401,urban
23.171338529094868,75.78665535050716,urban
22.726785777160064,75.90606749541718,urban
23.02522597643717,72.57053317522063,urban
26.14931321420991,91.7516204746543,urban
19.219568733427106,73.16638832646174,urban
23.280251551745277,79.7327944773981,urban
22.079777720724188,79.58944006820188,urban
22.04392754262,79.31335699233345,urban
30.753428110125416,76.77483722276908,urban
30.72765182902189,76.77224720963594,urban
21.983313003536626,79.28815667781274,urban
26.142609307945676,91.73303721456402,urban
20.301477973734283,85.8304834450827,urban
22.861483428695657,79.38347187659882,urban
22.18537265589496,79.98996027703642,urban
11.268772371726287,75.78112639089537,urban
12.975472397503927,77.59494390136689,urban
26.13535939613875,91.74855772406382,urban
26.147510155794908,91.73899928497411,urban
22.426108700982976,78.91780865318127,urban
22.19361573317882,79.9570929577545,urban
21.137533622351434,79.07790361550047,urban
18.528508772785646,73.86489905759625,urban
21.580150335956933,78.47062417940154,urban
22.900697728845504,79.31209194922019,urban
23.160673279926986,75.79013074181556,urban
22.803881592817913,79.64941488982844,urban
26.141779706863904,91.72304348594507,urban
22.74768553552607,88.32565472960577,urban
22.520550296794546,88.38608175513176,urban
22.610406107408387,79.62121537946727,urban
22.52358070378515,79.09054366683799,urban
23.094983064961557,78.84521334977762,urban
22.313456950882582,70.80532142149205,urban
22.73903061376368,79.58430728670139,urban
22.241633979635328,78.43206583133397,urban
21.754799441386517,79.23155332965243,urban
21.163028485964816,79.08869302413758,urban
22.157199119844037,78.31202881134172,urban
25.598899522836362,85.15282931994885,urban
18.518940155561104,73.85531757595784,urban
23.35037396359576,85.29593709301366,urban
26.44203735565692,80.32648010369157,urban
23.825996126251155,91.29002519366762,urban
20.00227865586631,73.78255319986376,urban
21.826799020628325,78.66127445204974,urban
22.858511525809185,78.28816626072722,urban
22.749131245954743,88.33547860014149,urban
22.18597645691399,79.96703953959599,urban
23.61188009516811,85.28800291378171,urban
23.17662725247842,78.9507189127264,urban
22.721035940465885,75.85071769005712,urban
23.174089586482474,78.93388176221566,urban
22.307386200357804,70.79242713827871,urban
19.080192486654166,72.87922530165254,urban
26.44302801136622,80.33700869136197,urban
11.254750445775196,75.79063223856255,urban
18.505226594125062,73.84808037551765,urban
19.99661388759405,73.80076634471068,urban
22.731570383806158,75.85716816582557,urban
19.228864525910026,73.16252682457548,urban
19.217980317329168,73.15550514073313,urban
26.160752137248462,91.73542007426444,urban
21.162590650759714,72.83016958608381,urban
21.83268540149505,78.5911085086088,urban
23.09244227579116,79.35544071483075,urban
22.308022855701985,73.18541439985236,urban
10.989046850694145,76.9640853366129,urban
22.82422391808041,79.6323933938447,urban
21.86151976899371,78.54347316077846,urban
23.177278865606173,75.80410855435623,urban
23.341488436754986,85.31034947242341,urban
23.42008460776416,79.78028613789625,urban
21.770512496875806,79.12856050395301,urban
22.251772974413075,71.1949357343321,urban
22.516866645860897,88.3638648928668,urban
20.29858230494487,85.82391933471031,urban
21.563530136037034,78.48044979926597,urban
19.999518325776272,73.7999674354983,urban
13.080434931360168,80.2759484988496,urban
22.760906092399594,88.36422367819098,urban
12.972718251619634,77.59914599007543,urban
21.416552669154683,78.30047284107981,urban
9.290261083565678,78.66636592395254,coastal
9.87884430312245,78.41975716924838,coastal
8.547647537079683,79.97532840113902,coastal
8.597949742574178,79.38638689783038,coastal
9.039174557373515,79.3193790134918,coastal
9.67977377435781,78.63097002019352,coastal
8.912753808886356,78.81992598989454,coastal
9.342743666511646,79.21973200238601,coastal
8.837354902475596,79.63118180401743,coastal
8.729777099336308,79.22970441231809,coastal
9.182131075234308,78.64330740315015,coastal
9.281675852515393,78.70305634667412,coastal
8.582365209009506,79.68851702734716,coastal
8.990261083582167,79.51991150409633,coastal
9.910977238717257,79.63697635948216,coastal
9.177094035262074,79.63987011553219,coastal
8.527755565183167,77.74579818887719,coastal
8.500220323900265,78.90152322193798,coastal
9.447671670363372,79.28277488764259,coastal
9.41086704292368,79.26074412796359,coastal
9.293780067770305,79.3075163122324,coastal
9.684286016823524,78.69981455776896,coastal
8.56848845459196,79.38897868310855,coastal
9.175501142217268,78.6418083642953,coastal
9.023984930387877,78.91791889186376,coastal
9.395050515364947,79.27370658382625,coastal
8.263664547503296,79.29327147950464,coastal
9.941105049260635,79.40735775558582,coastal
9.064844706491927,79.05633502576302,coastal
8.818030098837182,78.73408920134149,coastal
9.584404395339524,78.98686342995853,coastal
9.017341249912793,78.91410955037027,coastal
8.631014647261306,78.57708563110042,coastal
8.853335820143354,79.6193981901799,coastal
8.135777708991302,78.88820747235445,coastal
9.285340463007898,79.31653413448538,coastal
9.670074730529272,79.27428311878059,coastal
8.63493004050223,78.5685990374448,coastal
8.937416779784703,78.3469500830933,coastal
8.209022599264129,78.95042313659002,coastal
8.09919183615029,77.5352185624187,coastal
8.492476915803636,78.87897493078879,coastal
8.232390365645381,79.17508796322309,coastal
8.721874542878778,79.23449541424594,coastal
8.205701159443075,79.22747060920165,coastal
8.484688480572762,78.40981695874356,coastal
9.851793992658276,80.23280966804936,coastal
9.120511523446401,78.32026911369927,coastal
9.308044308828336,78.67264071799755,coastal
8.409620838817151,79.80204665342531,coastal
8.69305947026685,78.30667113643891,coastal
8.994661177746941,79.53002772396421,coastal
9.680464998946505,78.63604479882339,coastal
9.181651217915302,78.6527354630838,coastal
9.51859948483673,77.82550965611614,coastal
8.24405061583283,77.84925907888872,coastal
9.196979784285547,79.33847609268797,coastal
9.417616487786109,79.27891257641959,coastal
9.025267317102575,78.10068882112263,coastal
